
0.0378199964761734,1
0.0033529996871948242,2
0.0018160045146942139,3
0.0017709881067276,4
0.00492800772190094,5
0.009125009179115295,6
0.0029710084199905396,7
0.0018009990453720093,8
0.0017450004816055298,9
0.0018910020589828491,10
0.0018210113048553467,11
0.0018009990453720093,12
0.0017679929733276367,13
0.01110599935054779,14
0.0019260048866271973,15
0.0019059926271438599,16
0.0018540024757385254,17
0.00209200382232666,18
0.0018270015716552734,19
0.002930000424385071,20
0.0018550008535385132,21
0.0018370002508163452,22
0.0017590075731277466,23
0.0017369985580444336,24
0.0017099976539611816,25
0.001837998628616333,26
0.001735001802444458,27
0.003219008445739746,28
0.0017189979553222656,29
0.0019109994173049927,30
0.0018129944801330566,31
0.0018490105867385864,32
0.0018629878759384155,33
0.00207500159740448,34
0.0019799917936325073,35
0.002034991979598999,36
0.0020050108432769775,37
0.00215698778629303,38
0.0021189898252487183,39
0.0020329952239990234,40
0.0019350051879882812,41
0.0021719932556152344,42
0.0020320117473602295,43
0.002093002200126648,44
0.002042993903160095,45
0.0021719932556152344,46
0.0021300017833709717,47
0.0021009892225265503,48
0.0035180002450942993,49
0.002168998122215271,50
0.0020509958267211914,51
0.0021139979362487793,52
0.002066001296043396,53
0.0022379904985427856,54
0.00221899151802063,55
0.0021409988403320312,56
0.0020499974489212036,57
0.0022380053997039795,58
0.0021090060472488403,59
0.002284005284309387,60
0.0021300017833709717,61
0.0023279935121536255,62
0.0022559911012649536,63
0.003903999924659729,64
0.00557999312877655,65
0.003255993127822876,66
0.0031189918518066406,67
0.003131002187728882,68
0.01715800166130066,69
0.0028550028800964355,70
0.0024439990520477295,71
0.0022919923067092896,72
0.0022470057010650635,73
0.0024120062589645386,74
0.0023809969425201416,75
0.0024179965257644653,76
0.002320989966392517,77
0.0025279968976974487,78
0.0024529993534088135,79
0.0024400055408477783,80
0.0023400038480758667,81
0.002487003803253174,82
0.0022730082273483276,83
0.0024579912424087524,84
0.0023230016231536865,85
0.0025880038738250732,86
0.0024380087852478027,87
